node_id	id	name	score	valid	description
429	A00456	Kinky	0.739684335	1	Kinky.
430	A00457	The Real Kids	0.484893131	1	The Real Kids.
431	A00458	Eddie Boyd	0.453125179	1	Eddie Boyd.
432	A00459	Tha Chamba	0.262129375	1	Tha Chamba.
433	A00460	Jack Orsen & Taktlo$$	0.491991164	1	Jack Orsen & Taktlo$$.
434	A00461	Olov Johansson_ Catriona Mckay	0.446394479	1	Olov Johansson_ Catriona Mckay.
435	A00462	Shriekback	0.547938241	1	Shriekback.
436	A00463	Hatebreed	0.832757431	1	Hatebreed.
437	A00464	John Frizzell	0.432839367	1	John Frizzell.
438	A00465	Sister Hazel	0.731065756	1	Sister Hazel.
439	A00466	J.J. Cale	0.675766804	1	J.J. Cale.
440	A00467	Precious Bryant	0.462996094	1	Precious Bryant.
441	A00469	Selena	0.748320703	1	Selena.
442	A00470	Brooke Valentine	0.705745818	1	Brooke Valentine.
443	A00471	Krystof	0.508636229	1	Krystof.
444	A00472	Claire Hamill	0.515847654	1	Claire Hamill.
445	A00473	Los Originales De San Juan	0.648902582	1	Los Originales De San Juan.
446	A00474	Black Flag	0.731208047	1	Black Flag.
447	A00475	Barbarito Diez	0.409796621	1	Barbarito Diez.
448	A00476	Aaron Watson	0.658016592	1	Aaron Watson.
449	A00477	Mary Black	0.597113363	1	Mary Black.
450	A00478	Satan's Host	0.504300516	1	Satan's Host.
451	A00479	The Impressions	0.633220624	1	The Impressions.
452	A00480	Owl City	0.7957297	1	Owl City.
453	A00481	Bobby Bland	0.57944035	1	Bobby Bland.
454	A00482	Headliners	0.530631077	1	Headliners.
455	A00483	Jane Winther	0.31739138	1	Jane Winther.
456	A00484	The Rascals	0.686720834	1	The Rascals.
457	A00485	Blind Blake	0.521672995	1	Blind Blake.
458	A00486	Emilia	0.606675278	1	Emilia.
459	A00487	CA3mplices	0.510783846	1	CA3mplices.
460	A00488	Emilio	0.576044173	1	Emilio.
461	A00489	Nana Caymmi	0.523633032	1	Nana Caymmi.
462	A00490	Kasia Stankiewicz	0.513108193	1	Kasia Stankiewicz.
463	A00491	Turisas	0.664182058	1	Turisas.
464	A00492	ChA(c)co Feliciano And Joe King	0.563048689	1	ChA(c)co Feliciano And Joe King.
465	A00493	Cache Cache	0.483639878	1	Cache Cache.
466	A00494	David Hudson	0.480062115	1	David Hudson.
467	A00495	David Summers	0.505602748	1	David Summers.
468	A00496	Rummage	0.387287527	1	Rummage.
469	A00497	Adr Lavey	0.439866905	1	Adr Lavey.
470	A00498	Bill Boyd's Cowboy Ramblers	0.0	1	Bill Boyd's Cowboy Ramblers.
471	A00499	Canis Dirus	0.455064897	1	Canis Dirus.
472	A00501	Justin	0.782555689	1	Justin.
473	A00502	La Portuaria	0.522888132	1	La Portuaria.
474	A00503	Antonis Remos	0.299117766	1	Antonis Remos.
475	A00504	Percy Faith And His Orchestra	0.437634718	1	Percy Faith And His Orchestra.
476	A00505	Stars Like Fleas	0.511711973	1	Stars Like Fleas.
477	A00506	Gaetano Donizetti	0.556549466	1	Gaetano Donizetti.
478	A00507	Shakira	0.833178526	1	Shakira.
479	A00509	Little Freddie King	0.419320249	1	Little Freddie King.
480	A00510	Ms. Dynamite	0.589694605	1	Ms. Dynamite.
481	A00511	Andy Russell	0.39925339	1	Andy Russell.
482	A00512	Blink-182	0.851351443	1	Blink-182.
483	A00514	Kali	0.543350013	1	Kali.
484	A00516	John Brown	0.641525136	1	John Brown.
485	A00517	Abysmal Dawn	0.646021343	1	Abysmal Dawn.
486	A00518	Chaotica	0.510937258	1	Chaotica.
487	A00519	Lara & The Gumbo Lickers	0.557571059	1	Lara & The Gumbo Lickers.
488	A00520	Elvin Bishop	0.558475816	1	Elvin Bishop.
489	A00521	Gordon Jenkins	0.496406259	1	Gordon Jenkins.
490	A00522	1. Futurologischer Congress	0.374763103	1	1. Futurologischer Congress.
491	A00523	Asleep At The Wheel	0.60425956	1	Asleep At The Wheel.
492	A00524	Neil Innes	0.489360047	1	Neil Innes.
493	A00526	Siouxsie	0.634441713	1	Siouxsie.
494	A00528	Alan Silvestri	0.629301806	1	Alan Silvestri.
495	A00529	Sunnyland Slim	0.485792919	1	Sunnyland Slim.
496	A00531	Dusminguet	0.546788717	1	Dusminguet.
497	A00532	Rudolph Valentino	0.393947413	1	Rudolph Valentino.
498	A00533	Sylvia Patricia	0.467304393	1	Sylvia Patricia.
499	A00534	Zeromancer	0.644519692	1	Zeromancer.
500	A00536	Two Man Advantage	0.54402602	1	Two Man Advantage.
501	A00537	Green Day	0.859513993	1	Green Day.
502	A00540	Chico	0.504447583	1	Chico.
503	A00541	KALIMBA	0.697887822	1	KALIMBA.
504	A00542	SKOLD vs. KMFDM	0.489298816	1	SKOLD vs. KMFDM.
505	A00543	Architecture In Helsinki	0.807876868	1	Architecture In Helsinki.
506	A00544	Wailing Souls	0.593262655	1	Wailing Souls.
507	A00545	Kitaro	0.668087296	1	Kitaro.
508	A00546	Alice In Chains	0.79633706	1	Alice In Chains.
509	A00547	Bobby Darin	0.704411407	1	Bobby Darin.
510	A00548	Ini Kamoze	0.621825362	1	Ini Kamoze.
511	A00549	9th Wonder featuring Defcon_ Phonte	0.711017021	1	9th Wonder featuring Defcon_ Phonte.
512	A00551	Ill Nino	0.80955221	1	Ill Nino.
513	A00552	De La Ghetto	0.403984635	1	De La Ghetto.
514	A00553	Baroness	0.739099282	1	Baroness.
515	A00554	DMX / Eve / Jadakiss	0.822316236	1	DMX / Eve / Jadakiss.
516	A00555	Melt Banana	0.639249552	1	Melt Banana.
517	A00556	M.I.K.E.	0.614345532	1	M.I.K.E..
518	A00557	Willie Rosario	0.555966789	1	Willie Rosario.
519	A00558	Jude Taylor & His Burning Flames	0.3454137	1	Jude Taylor & His Burning Flames.
520	A00560	Metallica	0.852136187	1	Metallica.
521	A00561	Sui Generis	0.576404205	1	Sui Generis.
522	A00562	The Red Telephone	0.456599589	1	The Red Telephone.
523	A00563	T-Bone	0.675003401	1	T-Bone.
524	A00564	Bill Douglas	0.489537503	1	Bill Douglas.
525	A00565	DJ Spinn featuring Traxman	0.515310233	1	DJ Spinn featuring Traxman.
526	A00566	The Radio Dept.	0.739454874	1	The Radio Dept..
527	A00567	MAPtley CrA1/4e	0.724284927	1	MAPtley CrA1/4e.
528	A00568	Shy FX & T Power	0.524694958	1	Shy FX & T Power.
529	A00569	Becky Baeling	0.506933336	1	Becky Baeling.
530	A00570	Keb' Mo'	0.632130913	1	Keb' Mo'.
531	A00571	UKW	0.470124075	1	UKW.
532	A00572	THE CHIFFONS	0.599536502	1	THE CHIFFONS.
533	A00573	S. Solis y Orquesta	0.054708809	1	S. Solis y Orquesta.
534	A00574	Commander Cody And His Lost Planet Airmen	0.467925843	1	Commander Cody And His Lost Planet Airmen.
535	A00575	Commissioned	0.50400634	1	Commissioned.
536	A00576	Dee Clark	0.53365014	1	Dee Clark.
537	A00577	Cauterize	0.537908276	1	Cauterize.
538	A00578	Laurie Berkner	0.558481253	1	Laurie Berkner.
539	A00579	DJ Slugo	0.559358631	1	DJ Slugo.
540	A00580	Joi	0.679011869	1	Joi.
541	A00581	Simon & Garfunkel	0.796493402	1	Simon & Garfunkel.
542	A00582	Beenie Man Featuring Wyclef And Redman	0.729212274	1	Beenie Man Featuring Wyclef And Redman.
543	A00584	Greater Vision	0.476968971	1	Greater Vision.
544	A00585	Anti-Flag	0.844039532	1	Anti-Flag.
545	A00586	Joe Lynn Turner	0.620041695	1	Joe Lynn Turner.
546	A00587	Rickie Lee Jones	0.670615396	1	Rickie Lee Jones.
547	A00588	Hysterie	0.383294226	1	Hysterie.
548	A00589	Aesop Rock	0.834538586	1	Aesop Rock.
549	A00590	Bobby Vee	0.422787884	1	Bobby Vee.
550	A00591	Alfredo GutiA(c)rrez	0.378130134	1	Alfredo GutiA(c)rrez.
551	A00592	Shelby Lynne	0.685691649	1	Shelby Lynne.
552	A00593	Tora Tora	0.55785785	1	Tora Tora.
553	A00594	Franz Ferdinand	0.803220003	1	Franz Ferdinand.
554	A00595	Hot Chip	0.852638932	1	Hot Chip.
555	A00596	Gal Costa	0.720823972	1	Gal Costa.
556	A00597	Kathy Mattea	0.603383145	1	Kathy Mattea.
557	A00598	James Taylor	0.826513629	1	James Taylor.
558	A00599	Der Moderne Man	0.419034024	1	Der Moderne Man.
559	A00600	Jeff Beck	0.747684013	1	Jeff Beck.
560	A00601	Taboo	0.508036616	1	Taboo.
561	A00602	BigElf	0.628290857	1	BigElf.
562	A00603	Tanto Metro & Devonte	0.611788254	1	Tanto Metro & Devonte.
563	A00604	Ray Kane	0.419945022	1	Ray Kane.
564	A00605	Ashes to Ashes	0.566157342	1	Ashes to Ashes.
565	A00606	Kelly Clarkson	0.686812987	1	Kelly Clarkson.
566	A00607	Fudge Tunnel	0.526646055	1	Fudge Tunnel.
567	A00608	Edgar Bori	0.439094457	1	Edgar Bori.
568	A00609	Jimmy Witherspoon	0.501726333	1	Jimmy Witherspoon.
569	A00611	Dave Eggar	0.450361261	1	Dave Eggar.
570	A00612	Donnie Brooks	0.387831052	1	Donnie Brooks.
571	A00613	2raumwohnung	0.664559979	1	2raumwohnung.
572	A00614	SOJA	0.612640524	1	SOJA.
573	A00615	Dinosaur Jr.	0.749796959	1	Dinosaur Jr..
574	A00616	Ulytau	0.437814943	1	Ulytau.
575	A00617	The Nelons	0.381481861	1	The Nelons.
576	A00618	The Exies	0.796797414	1	The Exies.
577	A00619	Babylon Disco	0.452983132	1	Babylon Disco.
578	A00620	Kaija Koo	0.50087616	1	Kaija Koo.
579	A00621	Gus Viseur	0.429349278	1	Gus Viseur.
580	A00622	Dino	0.642358176	1	Dino.
581	A00623	GG Allin	0.632367594	1	GG Allin.
582	A00624	Zimbabwe Legit	0.384720138	1	Zimbabwe Legit.
583	A00625	Spinal Tap	0.508971308	1	Spinal Tap.
584	A00627	Buzzcocks	0.700446614	1	Buzzcocks.
585	A00628	Stanley Clarke	0.657883116	1	Stanley Clarke.
586	A00630	Hemdale	0.447863929	1	Hemdale.
587	A00631	Jesse Malin and The St. Marks Social	0.75504135	1	Jesse Malin and The St. Marks Social.
588	A00632	3 Doors Down	0.840432422	1	3 Doors Down.
589	A00633	Ma Rainey	0.507110849	1	Ma Rainey.
590	A00634	Zombie Girl	0.639165318	1	Zombie Girl.
591	A00635	Daniel Johnston	0.713322147	1	Daniel Johnston.
592	A00636	Niraj Chag	0.495819329	1	Niraj Chag.
593	A00637	JoAPSo Gilberto	0.645192339	1	JoAPSo Gilberto.
594	A00638	Bone Thugs-N-Harmony	0.81592342	1	Bone Thugs-N-Harmony.
595	A00640	Los Chichos	0.561589946	1	Los Chichos.
596	A00641	Christian McBride	0.587332267	1	Christian McBride.
597	A00642	Jim Kweskin	0.34173223	1	Jim Kweskin.
598	A00643	Utopia	0.543936552	1	Utopia.
599	A00644	Foxy Brown	0.687687486	1	Foxy Brown.
600	A00645	Muse	0.929030287	1	Muse.
601	A00646	String Trio Of New York	0.274613283	1	String Trio Of New York.
602	A00649	RamA3n Vargas;Vladimir Jurowski	0.391741394	1	RamA3n Vargas;Vladimir Jurowski.
603	A00650	Portable	0.532850502	1	Portable.
604	A00652	Lili Ivanova	0.352913734	1	Lili Ivanova.
605	A00654	Furry Lewis	0.572500601	1	Furry Lewis.
606	A00655	BrAPderna Djup	0.346073476	1	BrAPderna Djup.
607	A00656	Jo-El Sonnier	0.46689796	1	Jo-El Sonnier.
608	A00657	Naughty By Nature;Naughty By Nature featuring Zhane	0.679748141	1	Naughty By Nature;Naughty By Nature featuring Zhane.
609	A00659	Vanessa Bell Armstrong	0.573843116	1	Vanessa Bell Armstrong.
610	A00660	Radiohead	0.899934952	1	Radiohead.
611	A00661	Dave Hollister	0.612543004	1	Dave Hollister.
612	A00662	Seamus Egan	0.477180009	1	Seamus Egan.
613	A00663	Arthur Tracy	0.274432948	1	Arthur Tracy.
614	A00665	C.C. Adcock	0.423385847	1	C.C. Adcock.
615	A00666	DMX	0.822316236	1	DMX.
616	A00669	Las Ketchup	0.593226735	1	Las Ketchup.
617	A00670	C-Side & Petit Mal	0.560658457	1	C-Side & Petit Mal.
618	A00671	Don Gibson	0.540750151	1	Don Gibson.
619	A00672	Jewel	0.768695713	1	Jewel.
620	A00673	John Legend [feat. Buju Banton]	0.595811747	1	John Legend [feat. Buju Banton].
621	A00674	Izzy	0.645763147	1	Izzy.
622	A00676	Bury Your Dead	0.825962346	1	Bury Your Dead.
623	A00677	Our Time Down Here	0.51880676	1	Our Time Down Here.
624	A00678	Pee Wee King	0.408071911	1	Pee Wee King.
625	A00679	Acorps de Rue	0.263087769	1	Acorps de Rue.
626	A00681	Les Blaireaux	0.528865832	1	Les Blaireaux.
627	A00682	Bersuit Vergarabat	0.615504103	1	Bersuit Vergarabat.
628	A00683	G-Unit	0.845373304	1	G-Unit.
629	A00684	Saosin	0.755077151	1	Saosin.
630	A00685	John Williams	0.705287678	1	John Williams.
631	A00686	Pardesi	0.386383775	1	Pardesi.
632	A00687	Baby Grand	0.429576223	1	Baby Grand.
633	A00688	DJ Ostkurve	0.401708874	1	DJ Ostkurve.
634	A00689	Roy Rogers	0.510367933	1	Roy Rogers.
635	A00690	Reni	0.510192177	1	Reni.
636	A00692	Steve Riley & The Mamou Playboys	0.453531639	1	Steve Riley & The Mamou Playboys.
637	A00693	Falco	0.674464705	1	Falco.
638	A00694	New Roanoke Jug Band	0.418381812	1	New Roanoke Jug Band.
639	A00695	Warren Barfield	0.651957877	1	Warren Barfield.
640	A00696	Dilated Peoples	0.804838889	1	Dilated Peoples.
641	A00697	Orquesta Broadway	0.398858713	1	Orquesta Broadway.
642	A00698	Fever Ray	0.713782886	1	Fever Ray.
643	A00699	Charles Williams	0.389802967	1	Charles Williams.
644	A00700	Bob Wills	0.498834975	1	Bob Wills.
645	A00702	The Animals_ Sonny Boy Williamson	0.407372281	1	The Animals_ Sonny Boy Williamson.
646	A00703	MN	0.453933362	1	MN.
647	A00704	T-Bone Walker	0.611942956	1	T-Bone Walker.
648	A00705	Floor	0.522423829	1	Floor.
649	A00707	Walter Jackson	0.437193777	1	Walter Jackson.
650	A00708	Megadrums	0.327233191	1	Megadrums.
651	A00710	Tim Exile	0.620501925	1	Tim Exile.
652	A00711	Alex Theory	0.448124003	1	Alex Theory.
653	A00712	Bizzy Bone Presents	0.754180833	1	Bizzy Bone Presents.
654	A00713	Marcel Mouloudji	0.325219143	1	Marcel Mouloudji.
655	A00714	Jerry Reed	0.584007553	1	Jerry Reed.
656	A00716	Cinder	0.553194234	1	Cinder.
657	A00717	Speedball	0.486679143	1	Speedball.
658	A00718	Johnny Cash	0.817256293	1	Johnny Cash.
659	A00719	Rui Da Silva	0.625186798	1	Rui Da Silva.
660	A00720	Autumnblaze	0.493891153	1	Autumnblaze.
661	A00721	Sister Rosetta Tharpe	0.553104833	1	Sister Rosetta Tharpe.
662	A00722	Hatesex	0.461286162	1	Hatesex.
663	A00723	Kris Kristofferson	0.732393863	1	Kris Kristofferson.
664	A00726	Maurane / Lara Fabian	0.580481348	1	Maurane / Lara Fabian.
665	A00727	Rita Chiarelli	0.404823303	1	Rita Chiarelli.
666	A00728	Kiprich	0.558878292	1	Kiprich.
667	A00729	Pepe Kalle	0.337576041	1	Pepe Kalle.
668	A00730	Jaime Urrutia	0.494282102	1	Jaime Urrutia.
669	A00731	David Tao	0.482006999	1	David Tao.
670	A00732	Goatwhore	0.773271848	1	Goatwhore.
671	A00733	SA(c)amus Egan	0.477180009	1	SA(c)amus Egan.
672	A00734	Superchumbo	0.547228148	1	Superchumbo.
673	A00735	We Show Up On Radar	0.468976865	1	We Show Up On Radar.
674	A00736	Gabinete Caligari	0.490688788	1	Gabinete Caligari.
675	A00737	SUMO	0.594047504	1	SUMO.
676	A00738	The Clark Sisters	0.638278211	1	The Clark Sisters.
677	A00741	Basic Channel	0.553637086	1	Basic Channel.
678	A00742	Tammy Wynette	0.606118646	1	Tammy Wynette.
679	A00743	Whitesnake	0.822432829	1	Whitesnake.
680	A00744	Chet Atkins	0.586304845	1	Chet Atkins.
681	A00745	Eddie Cano	0.359129966	1	Eddie Cano.
682	A00746	Terry Riley	0.60981436	1	Terry Riley.
683	A00747	Mack and Jamie	0.370429862	1	Mack and Jamie.
684	A00748	Trivium	0.847754656	1	Trivium.
685	A00749	Der Plan	0.496224085	1	Der Plan.
686	A00750	Reel Big Fish	0.784143965	1	Reel Big Fish.
687	A00752	Dylan Kuo	0.249169263	1	Dylan Kuo.
688	A00753	Martin Sexton	0.641197515	1	Martin Sexton.
689	A00754	John Mayall & The Bluesbreakers	0.626803106	1	John Mayall & The Bluesbreakers.
690	A00755	Luiz Bonfa	0.549282908	1	Luiz Bonfa.
691	A00756	Chris Standring	0.564710159	1	Chris Standring.
692	A00757	AngA(c)lla Christie	0.282167578	1	AngA(c)lla Christie.
693	A00758	Neviss	0.439789947	1	Neviss.
694	A00759	Red Hot Chili Peppers	0.833967972	1	Red Hot Chili Peppers.
695	A00760	Chango Spasiuk	0.468250912	1	Chango Spasiuk.
696	A00761	Charley Patton	0.574300068	1	Charley Patton.
697	A00762	The Race	0.578704331	1	The Race.
698	A00763	Yahir	0.598636434	1	Yahir.
699	A00765	Gordon MacRae	0.412473042	1	Gordon MacRae.
700	A00766	The Winans	0.482148325	1	The Winans.
701	A00767	Mario Rosenstock	0.334542784	1	Mario Rosenstock.
702	A00768	Jerry Goldsmith	0.650726924	1	Jerry Goldsmith.
703	A00769	Tom Petty And The Heartbreakers	0.779838092	1	Tom Petty And The Heartbreakers.
704	A00770	Winston Reedy	0.433507626	1	Winston Reedy.
705	A00771	Pablo Montero	0.546310424	1	Pablo Montero.
706	A00772	Papa Wemba	0.541968375	1	Papa Wemba.
707	A00776	Pride Tiger	0.581462731	1	Pride Tiger.
708	A00777	Ten Years After	0.683388517	1	Ten Years After.
709	A00778	Sweet	0.648722656	1	Sweet.
710	A00780	Bamberg Symphony Orchestra and Hans Swarowsky	0.3403671	1	Bamberg Symphony Orchestra and Hans Swarowsky.
711	A00781	Tomorrow	0.679616958	1	Tomorrow.
712	A00782	Ty Herndon;Stephanie Bentley	0.654644975	1	Ty Herndon;Stephanie Bentley.
713	A00783	Gary Morris	0.442024981	1	Gary Morris.
714	A00784	Chimaira	0.837450128	1	Chimaira.
715	A00786	Cali	0.616884544	1	Cali.
716	A00787	SilvA(c)rio Pessoa	0.485049268	1	SilvA(c)rio Pessoa.
717	A00788	X-Static	0.600353314	1	X-Static.
718	A00789	Deborah Allen	0.510798011	1	Deborah Allen.
719	A00790	The Master Musicians of Jajouka featuring Bachir Attar	0.637181284	1	The Master Musicians of Jajouka featuring Bachir Attar.
720	A00791	John Holt	0.629463245	1	John Holt.
721	A00792	The Prodigy	0.638614023	1	The Prodigy.
722	A00793	Tina Britt	0.36061367	1	Tina Britt.
723	A00794	Sonny Terry & Brownie McGhee	0.517126315	1	Sonny Terry & Brownie McGhee.
724	A00795	MxPx	0.763010513	1	MxPx.
725	A00796	Fort Minor (Featuring Mr. Hahn)	0.795402549	1	Fort Minor (Featuring Mr. Hahn).
726	A00797	Dean Elliott And His Big Band	0.420421925	1	Dean Elliott And His Big Band.
727	A00798	Enslavement Of Beauty	0.546206711	1	Enslavement Of Beauty.
728	A00799	liquid soul & freq	0.629008226	1	liquid soul & freq.
729	A00800	C.J. Chenier	0.522386247	1	C.J. Chenier.
730	A00801	Mercedes Castro	0.435732004	1	Mercedes Castro.
731	A00802	Snow Patrol	0.818319359	1	Snow Patrol.
732	A00803	Antonio Bribiesca	0.350323765	1	Antonio Bribiesca.
733	A00805	Pinchers	0.558384455	1	Pinchers.
734	A00806	Trick Trick / Eminem	0.604479007	1	Trick Trick / Eminem.
735	A00807	Michael Jackson	0.86652032	1	Michael Jackson.
736	A00808	Franco	0.600486543	1	Franco.
737	A00810	Facto Delafe y las flores azules	0.636119207	1	Facto Delafe y las flores azules.
738	A00811	Dora The Explorer	0.514414554	1	Dora The Explorer.
739	A00813	DJ Spinn	0.515310233	1	DJ Spinn.
740	A00814	Theodis Ealey	0.514373392	1	Theodis Ealey.
741	A00815	Janet Paschal	0.382546667	1	Janet Paschal.
742	A00816	Everyday Sunday	0.632856419	1	Everyday Sunday.
743	A00817	Peggy Zina	0.324677431	1	Peggy Zina.
744	A00818	Souls Of Mischief	0.649157388	1	Souls Of Mischief.
745	A00819	Hacken Lee	0.487693972	1	Hacken Lee.
746	A00820	Bad Brains	0.726298027	1	Bad Brains.
747	A00821	Raze	0.550303379	1	Raze.
748	A00822	The Presets	0.724864482	1	The Presets.
749	A00823	Steve Wilson	0.491290395	1	Steve Wilson.
750	A00824	Jennifer Lopez	0.816842854	1	Jennifer Lopez.
751	A00825	A.Z.	0.640695921	1	A.Z..
752	A00826	Francisco CA(c)spedes	0.558090352	1	Francisco CA(c)spedes.
753	A00827	Quadro Nuevo	0.53002231	1	Quadro Nuevo.
754	A00828	Chris Farlowe	0.543393231	1	Chris Farlowe.
755	A00832	The Charms	0.622567955	1	The Charms.
756	A00833	Matisyahu	0.830592507	1	Matisyahu.
757	A00834	BA(c)la Fleck	0.566532654	1	BA(c)la Fleck.
758	A00835	Jongo Trio	0.455287262	1	Jongo Trio.
759	A00837	Javier Mendoza Band	0.475231776	1	Javier Mendoza Band.
760	A00838	Sapo	0.480872925	1	Sapo.
761	A00839	Eddie Money	0.688146052	1	Eddie Money.
762	A00841	Cracker	0.640574149	1	Cracker.
763	A00842	Sade	0.77149215	1	Sade.
764	A00843	Photo Atlas	0.59454079	1	Photo Atlas.
765	A00844	Kenny Price	0.373084302	1	Kenny Price.
766	A00846	Elliot Goldenthal	0.599133769	1	Elliot Goldenthal.
767	A00847	Delroy Wilson	0.583443024	1	Delroy Wilson.
768	A00848	Arkona	0.646322062	1	Arkona.
769	A00849	Behemoth	0.84219335	1	Behemoth.
770	A00850	Andre Popp	0.420364463	1	Andre Popp.
771	A00851	Soilwork	0.785120149	1	Soilwork.
772	A00852	CAC/ndido	0.544066315	1	CAC/ndido.
773	A00854	Shaggy	0.772292647	1	Shaggy.
774	A00855	RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer	0.391741394	1	RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer.
775	A00856	The Rapture	0.749860753	1	The Rapture.
776	A00857	Nicole C. Mullen	0.614642954	1	Nicole C. Mullen.
777	A00858	Dinosaur Jr	0.749796959	1	Dinosaur Jr.
778	A00859	Los Van Van	0.604414492	1	Los Van Van.
779	A00861	Lara	0.557571059	1	Lara.
780	A00862	Outerspace	0.611933956	1	Outerspace.
781	A00863	Gloria Lasso	0.381232612	1	Gloria Lasso.
782	A00864	Les Sexareenos	0.475300883	1	Les Sexareenos.
783	A00866	Stevie Ray Vaughan And Double Trouble	0.73379894	1	Stevie Ray Vaughan And Double Trouble.
784	A00867	The Creation	0.555787461	1	The Creation.
785	A00868	The Balustrade Ensemble	0.495556565	1	The Balustrade Ensemble.
786	A00871	Ultimate Fakebook	0.491695071	1	Ultimate Fakebook.
787	A00872	Astarte	0.537088297	1	Astarte.
788	A00873	Elakelaiset	0.508440336	1	Elakelaiset.
789	A00874	Prisma	0.569275835	1	Prisma.
790	A00875	Anubis Spire	0.775268769	1	Anubis Spire.
791	A00876	Beaver Harris	0.23330881	1	Beaver Harris.
792	A00877	Darwin Hobbs	0.526515278	1	Darwin Hobbs.
793	A00878	Jerry Yan	0.396327109	1	Jerry Yan.
794	A00879	Tommy James & The Shondells	0.620392056	1	Tommy James & The Shondells.
795	A00882	Los Iracundos	0.490193634	1	Los Iracundos.
796	A00883	Hevia	0.619530991	1	Hevia.
797	A00884	John And The Bluesbreakers Mayall	0.626803106	1	John And The Bluesbreakers Mayall.
798	A00885	Checkers	0.454122841	1	Checkers.
799	A00886	Babbie Mason	0.381780881	1	Babbie Mason.
800	A00887	The Grease Band	0.324128628	1	The Grease Band.
801	A00888	Bally Sagoo	0.58097151	1	Bally Sagoo.
802	A00889	Champion Jack Dupree	0.538085501	1	Champion Jack Dupree.
803	A00890	Z.Z. Hill	0.49030398	1	Z.Z. Hill.
804	A00891	Benabar	0.609294155	1	Benabar.
805	A00892	John Michael Talbot	0.558245309	1	John Michael Talbot.
806	A00893	Britney Spears	0.947327507	1	Britney Spears.
807	A00894	Skeletonwitch	0.68955969	1	Skeletonwitch.
808	A00896	Charlie Cruz	0.533453343	1	Charlie Cruz.
809	A00897	Kix	0.62974904	1	Kix.
810	A00898	Indigenous	0.549529673	1	Indigenous.
811	A00900	Los Abuelos De La Nada	0.525740269	1	Los Abuelos De La Nada.
812	A00901	Slightly Stoopid	0.866171076	1	Slightly Stoopid.
813	A00902	Maximilian Hecker	0.621121051	1	Maximilian Hecker.
814	A00903	Leroy Hutson	0.530355668	1	Leroy Hutson.
815	A00905	Semisonic	0.7127449	1	Semisonic.
816	A00906	Laid Back	0.597963087	1	Laid Back.
817	A00907	Willie Clayton	0.467054185	1	Willie Clayton.
818	A00908	Novaspace	0.688040857	1	Novaspace.
819	A00909	Tom Barabas	0.448025346	1	Tom Barabas.
820	A00910	Finntroll	0.636436672	1	Finntroll.
821	A00911	Carlos Ponce	0.603550952	1	Carlos Ponce.
